x,y,conc
528080,187380,15.13767
528100,187380,15.152
528120,187380,15.17022
528140,187380,15.19338
528160,187380,15.22206
528180,187380,15.26344
528200,187380,15.4261
528220,187380,15.38474
528240,187380,15.45979
528260,187380,15.68126
528280,187380,19.07945
528300,187380,16.07618
528320,187380,15.79469
528340,187380,15.68414
528360,187380,15.64934
528380,187380,15.75582
528400,187380,15.97889
528420,187380,16.23506
528440,187380,18.54709
528460,187380,17.2991
528480,187380,18.90058
526680,187360,16.37156
526700,187360,15.41567
526720,187360,15.16842
526740,187360,15.10767
526760,187360,15.00044
526780,187360,14.93099
526800,187360,14.89166
526820,187360,14.86576
526840,187360,14.84766
526860,187360,14.8351
526880,187360,14.82728
526900,187360,14.82415
526920,187360,14.82794
526940,187360,14.87522
526960,187360,14.84304
526980,187360,14.90726
527000,187360,14.88741
527020,187360,14.83783
527040,187360,14.8254
527060,187360,14.81172
527080,187360,14.80214
527100,187360,14.79639
527120,187360,14.79328
527140,187360,14.79201
527160,187360,14.79278
527180,187360,14.79334
527200,187360,14.8048
527220,187360,14.85181
527240,187360,14.86288
527260,187360,14.83302
527280,187360,14.84601
527300,187360,14.96871
527320,187360,14.83936
527340,187360,14.80727
527360,187360,14.7988
527380,187360,14.79528
527400,187360,14.79407
527420,187360,14.79371
527440,187360,14.79393
527460,187360,14.79492
527480,187360,14.79649
527500,187360,14.79818
527520,187360,14.80444
527540,187360,14.81069
527560,187360,14.81796
527580,187360,14.82555
527600,187360,14.8329
527620,187360,14.84051
527640,187360,14.84841
527660,187360,14.85661
527680,187360,14.86474
527700,187360,14.87337
527720,187360,14.88256
527740,187360,14.89198
527760,187360,14.9014
527780,187360,14.91134
527800,187360,14.922
527820,187360,14.93586
527840,187360,14.94891
527860,187360,14.96092
527880,187360,14.97494
527900,187360,14.98952
527920,187360,15.0044
527940,187360,15.02103
527960,187360,15.04017
527980,187360,15.063
528000,187360,15.10081
528020,187360,15.28338
528040,187360,15.11887
528060,187360,15.11751
528080,187360,15.12719
528100,187360,15.14131
528120,187360,15.15894
528140,187360,15.18152
528160,187360,15.21134
528180,187360,15.2554
528200,187360,15.42746
528220,187360,15.40705
528240,187360,15.52432
528260,187360,15.94038
528280,187360,17.20545
528300,187360,15.7535
528320,187360,15.59371
528340,187360,15.6689
528360,187360,15.53662
528380,187360,15.55868
528400,187360,15.70506
528420,187360,15.73277
528440,187360,15.81459
528460,187360,15.8753
528480,187360,15.93043
528500,187360,16.05552
528520,187360,16.42104
528540,187360,17.55437
528560,187360,20.14178
526680,187340,15.81346
526700,187340,15.28105
526720,187340,15.14312
526740,187340,15.09711
526760,187340,14.98537
526780,187340,14.91434
526800,187340,14.87935
526820,187340,14.85659
526840,187340,14.84146
526860,187340,14.83217
526880,187340,14.82813
526900,187340,14.83261
526920,187340,14.83916
526940,187340,14.89334
526960,187340,14.85359
526980,187340,14.82384
527000,187340,14.82055
527020,187340,14.80782
527040,187340,14.80027
527060,187340,14.79485
527080,187340,14.79078
527100,187340,14.78775
527120,187340,14.78625
527140,187340,14.78608
527160,187340,14.78742
527180,187340,14.78801
527200,187340,14.79869
527220,187340,14.82431
527240,187340,14.95741
527260,187340,14.8573
527280,187340,14.8769
527300,187340,14.96413
527320,187340,14.82837
527340,187340,14.80588
527360,187340,14.79904
527380,187340,14.79618
527400,187340,14.79528
527420,187340,14.79511
527440,187340,14.79544
527460,187340,14.79649
527480,187340,14.79808
527500,187340,14.79978
527520,187340,14.80609
527540,187340,14.81238
527560,187340,14.81967
527580,187340,14.82736
527600,187340,14.83466
527620,187340,14.8422
527640,187340,14.85
527660,187340,14.85811
527680,187340,14.86615
527700,187340,14.8747
527720,187340,14.88383
527740,187340,14.89321
527760,187340,14.90261
