x,y,conc
527880,187440,9.020472
527900,187440,9.029029
527920,187440,9.038534
527940,187440,9.051224
527960,187440,9.069298
527980,187440,9.177283
528000,187440,9.147689
528020,187440,9.094844
528040,187440,9.097884
528060,187440,9.105102
528080,187440,9.1134
528100,187440,9.122357
528120,187440,9.131705
528140,187440,9.143038
528160,187440,9.157103
528180,187440,9.176515
528200,187440,9.2576
528220,187440,9.231155
528240,187440,9.250603
528260,187440,9.299258
528280,187440,9.399859
528300,187440,9.68291
528320,187440,11.33457
526720,187420,9.564916
526740,187420,9.282583
526760,187420,9.168891
526780,187420,9.109468
526800,187420,9.073954
526820,187420,9.045014
526840,187420,9.02436
526860,187420,9.008672
526880,187420,8.997847
526900,187420,8.990601
526920,187420,8.991341
526940,187420,9.006068
526960,187420,8.983853
526980,187420,8.987916
527000,187420,8.982768
527020,187420,8.984286
527040,187420,8.996777
527060,187420,9.071432
527080,187420,8.995654
527100,187420,9.027546
527120,187420,9.083101
527140,187420,9.005442
527160,187420,8.980759
527180,187420,8.990298
527200,187420,8.984761
527220,187420,9.046733
527240,187420,8.976116
527260,187420,8.967337
527280,187420,8.973021
527300,187420,9.034307
527320,187420,8.964625
527340,187420,8.947789
527360,187420,8.940349
527380,187420,8.935982
527400,187420,8.933181
527420,187420,8.93117
527440,187420,8.929476
527460,187420,8.928426
527480,187420,8.927812
527500,187420,8.927335
527520,187420,8.92899
527540,187420,8.93069
527560,187420,8.93306
527580,187420,8.935644
527600,187420,8.938425
527620,187420,8.941554
527640,187420,8.944993
527660,187420,8.948775
527680,187420,8.952517
527700,187420,8.956697
527720,187420,8.961099
527740,187420,8.965669
527760,187420,8.97035
527780,187420,8.975454
527800,187420,8.98071
527820,187420,8.987735
527840,187420,8.994376
527860,187420,9.000469
527880,187420,9.007756
527900,187420,9.015404
527920,187420,9.02351
527940,187420,9.033521
527960,187420,9.050239
527980,187420,9.121305
528000,187420,9.134835
528020,187420,9.09285
528040,187420,9.096009
528060,187420,9.1034
528080,187420,9.109896
528100,187420,9.117435
528120,187420,9.124902
528140,187420,9.129309
528160,187420,9.141419
528180,187420,9.157585
528200,187420,9.235262
528220,187420,9.20666
528240,187420,9.229802
528260,187420,9.297147
528280,187420,9.508821
528300,187420,11.49726
528320,187420,9.753091
528340,187420,9.66385
528360,187420,10.53183
526700,187400,9.799429
526720,187400,9.331025
526740,187400,9.189601
526760,187400,9.121971
526780,187400,9.074742
526800,187400,9.043993
526820,187400,9.022495
526840,187400,9.006775
526860,187400,8.994912
526880,187400,8.98649
526900,187400,8.981019
526920,187400,8.978465
526940,187400,8.976573
526960,187400,8.975169
526980,187400,8.977383
527000,187400,8.977724
527020,187400,8.997851
527040,187400,8.996578
527060,187400,9.087009
527080,187400,9.059386
527100,187400,8.991334
527120,187400,8.970713
527140,187400,8.966623
527160,187400,8.959089
527180,187400,8.9572
527200,187400,8.970765
527220,187400,9.036745
527240,187400,8.981131
527260,187400,8.967089
527280,187400,9.022447
527300,187400,9.040944
527320,187400,8.973715
527340,187400,8.944757
527360,187400,8.937113
527380,187400,8.932903
527400,187400,8.930286
527420,187400,8.92844
527440,187400,8.926924
527460,187400,8.92605
527480,187400,8.925609
527500,187400,8.925256
527520,187400,8.927019
527540,187400,8.928796
527560,187400,8.931211
527580,187400,8.933801
527600,187400,8.936443
527620,187400,8.939329
527640,187400,8.942472
527660,187400,8.945896
527680,187400,8.949239
527700,187400,8.953004
527720,187400,8.956995
527740,187400,8.961178
527760,187400,8.965374
527780,187400,8.970094
527800,187400,8.975007
527820,187400,8.981633
527840,187400,8.987885
527860,187400,8.993602
527880,187400,9.000495
527900,187400,9.007683
527920,187400,9.015099
527940,187400,9.023794
527960,187400,9.034769
527980,187400,9.046041
528000,187400,9.058417
528020,187400,9.0811
528040,187400,9.124796
528060,187400,9.091265
528080,187400,9.09573
528100,187400,9.103144
