x,y,conc
527080,187400,30.31611
527100,187400,29.30721
527120,187400,29.10507
527140,187400,29.03867
527160,187400,28.98052
527180,187400,28.94847
527200,187400,29.03861
527220,187400,29.8728
527240,187400,29.16517
527260,187400,29.01151
527280,187400,29.3008
527300,187400,29.97171
527320,187400,29.02851
527340,187400,28.81194
527360,187400,28.74701
527380,187400,28.70911
527400,187400,28.68412
527420,187400,28.66607
527440,187400,28.6498
527460,187400,28.64149
527480,187400,28.63875
527500,187400,28.63619
527520,187400,28.63803
527540,187400,28.63984
527560,187400,28.65181
527580,187400,28.66527
527600,187400,28.67895
527620,187400,28.69586
527640,187400,28.7159
527660,187400,28.73935
527680,187400,28.76196
527700,187400,28.7896
527720,187400,28.82023
527740,187400,28.85402
527760,187400,28.88775
527780,187400,28.92822
527800,187400,28.97113
527820,187400,29.04127
527840,187400,29.10129
527860,187400,29.15452
527880,187400,29.22093
527900,187400,29.29041
527920,187400,29.36014
527940,187400,29.4437
527960,187400,29.55148
527980,187400,29.67512
528000,187400,29.83304
528020,187400,30.13463
528040,187400,30.72243
528060,187400,30.25363
528080,187400,30.30181
528100,187400,30.38963
528120,187400,30.51959
528140,187400,31.23043
528160,187400,31.42757
528180,187400,31.81498
528200,187400,32.915
528220,187400,31.82386
528240,187400,32.34506
528260,187400,33.80712
528280,187400,39.76738
528300,187400,52.45739
528320,187400,37.46912
528340,187400,35.72536
528360,187400,36.29792
528380,187400,36.76701
528400,187400,45.22564
528420,187400,66.25349
526700,187380,36.24697
526720,187380,32.92298
526740,187380,31.66006
526760,187380,30.96849
526780,187380,30.39049
526800,187380,30.03993
526820,187380,29.79088
