x,y,conc
528620,187320,23.43261
528640,187320,23.96402
528660,187320,24.93449
528680,187320,33.00874
528700,187320,30.81658
526680,187300,23.42486
526700,187300,22.40988
526720,187300,22.02032
526740,187300,21.90353
526760,187300,21.83343
526780,187300,21.6285
526800,187300,21.53514
526820,187300,21.48645
526840,187300,21.4572
526860,187300,21.51314
526880,187300,21.57321
526900,187300,21.66919
526920,187300,21.47327
526940,187300,21.38187
526960,187300,21.34672
526980,187300,21.32664
527000,187300,21.31162
527020,187300,21.29924
527040,187300,21.28922
527060,187300,21.27955
527080,187300,21.27069
527100,187300,21.26322
527120,187300,21.25841
527140,187300,21.25564
527160,187300,21.25457
527180,187300,21.24725
527200,187300,21.25394
527220,187300,21.27436
527240,187300,21.33368
527260,187300,21.97635
527280,187300,21.46305
527300,187300,21.35563
527320,187300,21.31281
527340,187300,21.28581
527360,187300,21.27531
527380,187300,21.27015
527400,187300,21.26636
527420,187300,21.2641
527440,187300,21.26276
527460,187300,21.26291
527480,187300,21.26431
527500,187300,21.26574
527520,187300,21.26841
527540,187300,21.27094
527560,187300,21.27695
527580,187300,21.28393
527600,187300,21.28997
527620,187300,21.29581
527640,187300,21.30226
527660,187300,21.30965
527680,187300,21.31688
527700,187300,21.32568
527720,187300,21.33617
527740,187300,21.34795
527760,187300,21.35976
527780,187300,21.37288
527800,187300,21.38704
527820,187300,21.41101
527840,187300,21.43277
527860,187300,21.45375
527880,187300,21.48136
527900,187300,21.51491
527920,187300,21.55975
527940,187300,21.62743
527960,187300,22.0907
527980,187300,22.28969
528000,187300,21.80843
528020,187300,22.20245
528040,187300,22.00734
528060,187300,22.23095
528080,187300,21.77366
528100,187300,21.78567
528120,187300,21.83235
528140,187300,21.90475
528160,187300,22.01678
528180,187300,22.218
528200,187300,22.88953
528220,187300,24.04243
528240,187300,33.78541
528260,187300,23.98042
528280,187300,22.98509
528300,187300,22.77191
528320,187300,22.47098
528340,187300,22.30821
528360,187300,22.21654
528380,187300,22.17763
528400,187300,22.19941
528420,187300,22.70117
528440,187300,22.23532
528460,187300,22.27099
528480,187300,22.53015
528500,187300,22.27354
528520,187300,22.24102
528540,187300,22.25636
528560,187300,22.2915
528580,187300,22.35374
528600,187300,22.45445
528620,187300,22.59142
528640,187300,22.75657
528660,187300,22.97688
528680,187300,23.31289
528700,187300,23.9763
528720,187300,25.25125
528740,187300,33.66641
526380,187280,21.40389
526400,187280,21.29695
526680,187280,23.38358
526700,187280,22.35887
526720,187280,21.97559
526740,187280,21.79744
526760,187280,21.82157
526780,187280,21.60071
526800,187280,21.53233
526820,187280,21.50028
526840,187280,21.47396
526860,187280,21.62316
526880,187280,21.49491
526900,187280,21.5533
526920,187280,21.42631
526940,187280,21.37333
526960,187280,21.34455
526980,187280,21.32597
527000,187280,21.31178
527020,187280,21.29967
527040,187280,21.28982
